CityId,ClusterId
37087,73
56000,127
105206,221
166267,62
190497,77
5744,290
182546,120
11453,191
118013,38
37298,260
53506,35
98069,229
113886,141
193004,175
173227,182
148974,264
19795,263
124346,182
191027,353
61628,196
176728,189
146232,196
117963,96
164032,167
28037,356
173650,186
15182,375
1545,320
103318,158
112300,343
177014,147
96724,231
43898,320
145942,53
76198,60
64853,95
36427,89
185757,373
84784,17
106984,160
2420,62
34780,354
165917,41
22095,153
186443,318
23057,394
30611,316
29837,73
87964,62
48949,229
151531,253
120621,230
7997,379
77351,320
58457,316
140045,353
90117,256
1922,46
112861,338
33322,207
134543,248
143187,273
55598,147
188477,392
27804,227
185905,229
118163,237
61970,96
171686,40
179553,220
16672,128
188864,187
195127,80
27015,182
70362,364
185192,210
104760,347
35727,143
177750,97
53969,236
132459,74
163330,310
180707,252
9629,139
20408,390
107723,214
166503,371
152160,297
183882,223
103698,212
165128,397
133793,361
160683,55
54041,93
89923,75
39927,343
82023,357
99699,223
817,300
119105,201
135630,46
84397,262
173673,351
27134,38
150160,153
61965,277
184872,337
49336,74
66085,347
64206,337
44320,376
167016,162
110047,245
170476,46
2691,15
41242,89
60269,305
149513,119
153756,320
147510,393
38071,362
155148,16
110415,201
152139,260
84884,286
109712,139
7156,221
36236,298
108304,86
133698,369
121094,20
45805,138
39089,210
65273,26
185778,27
186960,343
79556,99
170832,73
35887,347
57022,392
127701,40
22268,379
104184,98
28914,57
58211,135
162117,335
177319,168
169322,162
63180,35
16003,370
144660,334
83266,375
21220,50
152257,17
93602,80
139654,208
141842,354
22951,203
177431,168
125159,291
123259,30
80559,131
108211,161
11986,359
16721,263
140777,129
125445,181
31661,90
116718,321
32000,28
75901,337
13704,248
152652,121
7862,379
60598,318
178879,77
164745,397
61852,343
6010,392
65434,80
95635,359
194597,292
902,133
135959,223
100361,137
178674,325
172011,397
158869,345
186646,161
179286,235
127904,48
156218,55
122047,335
73545,74
43827,307
63333,376
160634,84
135194,221
59404,230
135702,18
26991,108
101106,237
132972,298
71278,227
173392,210
151239,204
70708,229
20230,351
183085,191
66517,233
157670,251
126789,341
147228,44
79401,356
104095,60
118993,243
53707,184
36891,346
138378,233
102948,137
105301,378
72572,28
8121,85
92307,175
163646,255
153529,132
26112,392
195704,347
116037,231
139884,120
129382,341
188411,274
20445,337
109940,181
133662,14
89397,27
175780,122
130691,373
32229,205
31616,159
54746,142
181321,345
169573,187
40991,296
107475,379
16740,198
87061,394
37913,18
72127,221
93629,203
110389,250
194080,260
126112,67
97530,247
78285,162
92933,347
57991,226
153613,247
16523,357
27384,353
76858,80
79120,181
93713,58
112396,108
14487,392
22290,260
31588,26
105947,376
48975,400
146085,252
176385,161
102901,282
153266,396
26782,356
181819,210
139535,139
116550,393
82694,373
80297,26
147634,373
102587,292
64005,158
143099,321
153796,48
23960,357
72787,191
6240,108
31075,125
7754,90
178341,277
118647,356
69049,189
112618,18
94596,161
21394,160
166292,205
28790,162
150695,354
122116,258
174684,138
62795,168
127843,373
559,118
79688,177
144536,255
164735,133
59336,15
135521,155
189886,74
87110,92
143140,168
151594,204
91147,197
103054,94
182477,43
138668,208
47181,97
28546,359
22827,210
113276,397
13826,356
65448,199
80608,63
85691,338
50358,113
159942,397
21367,90
59247,246
28817,397
192158,96
154778,268
96466,75
130881,138
91002,138
102831,396
47927,395
62205,280
162574,20
75433,78
134164,341
77955,143
136970,372
77376,373
102619,316
163160,37
57769,223
109430,292
108737,212
137939,349
132927,151
107775,263
140676,340
26039,213
135176,379
58229,249
101936,80
173886,210
145783,364
87782,361
31633,392
46203,241
152942,195
123006,313
19052,348
80692,119
32529,93
11183,208
12693,318
63504,60
100735,204
17694,350
52473,222
135036,379
189088,43
66072,350
184562,353
41444,44
155331,17
32863,226
132937,74
13754,99
150316,217
149910,379
53930,396
60224,28
36717,36
93688,65
16391,58
194382,335
46477,223
79993,360
181718,207
132478,231
86612,203
162098,255
52877,316
112880,320
15819,260
95821,55
65489,393
160690,77
98862,36
24577,210
41563,317
17852,96
132790,379
137441,157
51550,400
179442,236
195110,49
142109,312
150837,60
138511,273
33586,345
174923,227
185843,20
177115,139
75963,119
97645,342
82204,336
6049,74
122929,357
92555,122
187700,347
147722,193
130580,168
59060,341
151876,356
108141,89
171347,341
101768,338
11641,365
97004,94
174769,169
91816,277
119723,27
33095,66
47880,159
115183,336
149971,374
42295,278
120632,149
108345,68
66677,137
53573,342
151283,201
53611,286
97806,186
96491,90
151208,229
26557,372
67018,172
58590,239
168580,161
106782,225
19780,369
194120,83
17928,123
170157,230
173077,187
175244,374
184359,342
145697,60
57805,318
53175,338
188634,372
194953,186
164691,142
124579,67
170457,123
162237,373
148192,229
47367,173
76941,205
182266,282
196017,118
36051,205
62451,203
86251,208
171650,335
98690,48
165972,210
63869,148
193233,20
155534,43
27776,255
174544,375
94437,383
138155,216
85932,184
181293,16
115445,154
155009,196
30395,134
176896,220
183240,43
61246,320
153806,99
3099,18
178018,178
161211,15
87808,357
190614,199
158647,305
136639,389
148787,208
96577,16
120246,397
166146,181
169042,293
140644,275
52228,216
158928,353
171137,162
190250,340
60753,275
184541,261
148382,274
136256,294
1800,92
63831,49
36500,80
41581,166
150904,317
59637,346
141270,50
49823,99
8278,147
14002,44
190914,325
108006,75
61878,353
5338,106
92130,210
20074,395
40096,307
25659,247
112972,195
141433,93
94950,134
35784,59
157930,374
11696,263
90439,20
169269,153
99213,229
74609,15
18143,124
173740,43
172950,197
158329,108
8054,168
43475,139
55425,380
151007,89
164156,58
66434,135
197317,229
188983,63
22938,342
157016,99
183402,398
113301,247
144373,373
26970,252
128006,128
6253,148
151976,141
159968,95
134387,99
41765,198
11232,94
126136,343
53413,392
147209,307
37416,364
54789,236
69916,31
84229,296
164497,148
189570,151
102431,27
16716,398
107124,367
123680,375
89794,365
114464,350
85762,143
159259,203
38194,271
124501,358
141878,182
135282,217
167544,260
51730,222
96934,148
27393,13
15601,353
76540,229
2713,105
34705,271
93913,370
186567,240
81025,44
114613,210
96275,371
75282,40
144436,49
14331,86
194489,234
122871,201
82866,263
69701,277
162415,191
160419,338
56407,294
179023,167
177097,86
39600,45
19091,229
61560,307
15911,374
42235,105
19557,95
188546,122
38360,210
4119,375
84288,357
20981,379
99402,338
40892,156
127939,398
99171,62
31981,158
189969,357
144108,73
191523,200
139869,258
73017,196
43562,294
45357,168
59618,350
76754,74
46693,147
61846,239
124232,168
137843,92
184388,370
61737,43
154587,191
179353,369
118689,376
149572,379
47011,67
163206,187
81399,15
172152,208
21741,49
132341,137
187694,97
114458,256
161494,262
78847,137
170869,345
153987,196
137301,191
124302,63
139927,72
72010,20
106906,233
179026,205
29452,307
62250,40
141067,227
155272,208
109984,292
172696,129
177392,108
140446,132
158287,28
3517,157
141197,357
185491,138
62891,50
110078,356
175945,360
60679,342
47094,349
12682,182
194397,392
60655,132
181109,354
160101,245
138204,242
111655,241
110682,172
22144,77
181163,294
98830,357
75804,362
28298,374
15633,48
55583,13
179164,333
36632,260
111767,118
185832,137
106066,261
33554,27
147364,341
49870,220
68482,201
76669,44
95344,33
163910,96
124702,28
187745,162
168087,337
18380,70
97325,95
27124,223
98841,395
158536,128
49164,208
139563,143
160614,27
24095,93
28709,64
19589,374
146645,28
156679,208
165249,108
166741,350
175625,75
30471,203
71674,102
90955,262
74262,273
135598,336
65349,133
193751,108
123769,392
24740,137
3998,242
170480,392
88586,74
56441,218
49351,356
77599,237
97220,241
79374,397
638,210
56348,148
18451,108
119793,392
192987,280
179924,294
165844,305
85322,316
81564,125
18565,354
106160,169
118564,313
853,398
92006,78
179249,262
63551,205
164075,273
148160,269
41475,240
17894,162
53329,257
34928,53
64673,200
170699,137
97982,294
72738,236
70281,167
83392,341
41469,62
166324,200
133217,20
50373,44
79139,168
34837,338
122496,108
3840,369
191604,122
1892,271
170125,205
143595,299
73921,372
20313,97
73480,273
139061,108
32994,397
156762,17
48489,229
5355,339
120368,66
127921,291
26073,395
120394,67
82404,79
161531,356
158374,299
103577,397
130332,13
3463,154
151920,338
145170,223
1379,141
106655,162
103086,353
42743,359
57784,341
80655,280
117570,356
16655,341
60448,89
37226,223
55830,20
130930,297
38380,171
13961,123
107758,320
149017,68
109660,15
55092,395
54428,109
105815,280
180959,341
176044,356
74434,197
151635,16
166791,250
109138,395
114900,290
3374,188
33329,208
184855,263
99047,283
107827,179
23383,280
114137,369
50886,136
135645,336
108550,278
134260,337
85586,157
24068,88
92891,95
37281,357
126612,181
123580,134
19959,346
77435,256
41257,347
143231,38
196281,338
12920,248
48330,374
55363,40
50609,148
197477,38
53962,196
135279,243
71179,187
197432,260
3385,73
71995,306
79213,336
12837,393
80165,141
172804,208
152095,181
30176,317
69476,358
189314,200
58070,345
28897,229
110545,133
112486,353
195672,179
186026,48
20719,189
92375,253
163790,322
88249,398
126778,174
41829,364
173237,294
29410,231
172609,395
149372,356
158975,21
39711,376
185315,44
8590,122
74608,201
109358,229
194227,392
99513,347
84659,393
67282,49
116022,397
106374,223
102247,121
9800,356
47610,390
103295,347
95956,317
164286,142
5868,262
180501,173
11981,294
58140,236
60450,135
31956,397
7711,342
116669,353
111107,400
57429,350
189247,160
62614,106
92502,248
77831,58
26371,379
37541,337
57637,351
15306,353
62547,259
174948,208
146257,184
131982,18
90204,208
185856,181
48222,97
47682,347
26606,80
5256,210
85198,13
117667,58
154975,299
100290,354
122597,72
127152,296
35286,283
86215,353
186854,374
174865,151
35071,98
185421,18
176594,208
62837,356
186723,389
53724,345
78344,247
105044,231
34411,262
10534,247
103186,258
65721,280
187824,162
63191,230
148028,131
125888,251
173419,58
188459,34
34136,162
52216,108
80063,125
150525,342
28381,174
81481,397
81141,256
105035,294
68253,250
17334,148
144818,165
27757,62
34543,373
51401,305
23781,346
89945,30
16757,341
114392,393
103892,181
165650,375
149820,139
147085,262
107119,398
2857,286
98658,115
57331,59
186144,255
86513,38
56455,334
176991,119
167115,27
160005,262
92710,200
164942,241
16540,241
147598,380
4353,207
175350,159
11463,50
92210,191
142918,272
6681,80
152620,374
38748,20
102054,398
74329,394
110874,343
58692,96
147820,343
97513,86
161408,396
174414,241
127092,217
167432,318
77305,28
162668,379
88455,99
89138,204
109871,184
156839,187
143023,17
127277,373
164996,154
41918,20
138712,38
153117,250
13307,162
171721,62
186296,245
102735,177
48926,392
5866,275
89732,278
193584,349
119237,241
71949,394
173491,320
22513,178
37429,208
144414,227
27569,357
63347,392
68948,98
162155,241
133513,313
128456,338
175516,365
57865,205
6470,353
96991,400
59731,325
168728,112
182315,191
92747,229
56328,137
121027,200
22449,289
194420,282
44538,365
127790,63
71440,70
195085,216
72311,18
136843,347
78613,398
31092,241
89627,160
128926,97
61429,74
136945,374
92258,89
164354,105
141344,70
168184,359
31785,356
96059,38
117576,223
27250,55
170246,360
36230,331
194350,48
76459,223
191662,17
181981,83
164604,360
5214,220
94241,241
110276,343
193678,397
71761,231
141977,365
143239,197
99094,38
18617,269
120409,396
26058,123
182915,305
107245,40
5605,94
132807,226
42342,74
57568,43
70732,342
123914,332
161164,338
13878,137
126282,277
168809,272
136111,63
121351,235
47308,347
17097,13
177718,1
4862,142
18190,342
73375,351
191232,325
149669,229
9612,17
171887,203
157119,393
14376,248
135131,28
156350,193
52153,153
155726,345
4788,255
131653,260
136083,258
45158,229
158166,28
33908,349
142247,79
122029,222
69530,60
197646,181
22161,398
118869,204
100320,158
58806,337
74552,275
17677,291
100950,164
104650,223
66393,93
68323,135
185374,78
152067,197
76985,106
189309,291
147912,102
73868,314
191010,34
134798,272
35717,118
35611,393
20098,154
113725,32
26474,336
162466,79
107015,99
37842,357
189485,374
103757,187
83137,210
148916,372
107001,392
122131,213
161324,379
173005,13
98534,20
75774,298
135538,300
165321,250
8389,248
47647,342
54828,392
111433,75
10687,271
154406,179
189160,286
51533,48
91230,375
33507,262
70895,201
142760,257
113186,167
193461,316
147952,243
160564,232
11331,78
158420,50
127510,133
97662,317
82187,60
192131,356
142891,317
58009,18
149988,210
88923,398
110512,195
13456,337
197757,49
14611,250
175200,320
72704,221
2169,312
101541,292
107428,353
26321,223
137922,20
145167,275
123051,284
40283,130
132880,135
78164,229
14633,81
194069,168
23756,354
63873,261
106797,218
188869,346
23836,60
192972,230
39377,343
168251,96
8902,390
178217,181
64454,324
143542,221
133259,146
15214,40
190228,379
6455,12
98887,372
175833,229
76972,364
2403,311
164175,203
171979,12
103920,354
97209,296
52176,241
78451,48
102150,333
3638,340
46954,356
63428,390
189689,316
161741,148
98242,292
141532,38
68508,238
98705,372
151323,193
112179,247
135950,50
14024,200
166197,366
58596,248
38644,294
20914,247
113582,229
139635,298
128638,398
50213,167
23945,258
108408,223
81521,244
66864,346
197514,125
65324,393
79490,210
102922,266
25952,291
23108,85
162943,348
88491,88
166864,320
73394,321
1087,369
46053,157
168162,20
151355,17
18058,27
165053,357
144581,196
182201,294
30802,98
79968,356
21491,48
139134,258
99871,354
191420,28
17955,343
152252,264
45575,57
152506,229
128695,392
32504,396
131013,96
175094,240
31215,313
89588,364
12291,341
191909,379
142602,392
128087,34
22551,80
23258,312
123893,290
111787,55
38493,379
71408,13
9480,13
1514,317
113754,241
14758,305
36272,273
32405,233
179172,95
15028,380
147780,243
19658,135
118137,196
155937,181
17545,223
155207,343
149092,40
107139,75
69213,394
94286,100
62919,210
37654,333
111350,19
189,141
100592,247
61249,375
12804,16
88278,40
82055,197
117823,63
170584,394
95708,394
89891,198
15586,334
4617,400
24045,241
160318,373
77572,188
157440,187
32318,390
43285,271
107666,359
153045,198
130443,74
102291,357
119666,218
127656,248
28582,336
133104,205
90446,205
5521,198
151822,255
100501,392
142548,179
77078,113
136061,359
195200,139
145027,27
107620,77
118301,247
73804,125
112157,59
89313,230
34641,349
60053,134
97139,356
61910,356
186058,240
62257,34
95867,75
119817,62
184585,205
154699,208
137901,203
121618,277
124217,96
40234,295
69893,300
92782,65
188312,293
31340,379
114821,70
11934,375
47959,153
101127,256
189405,44
190546,149
20276,162
173123,349
122350,205
121957,400
10850,203
158110,354
36002,48
34299,255
11773,156
144129,96
114095,353
158897,97
56079,218
11264,277
12961,397
170351,118
173360,346
140362,208
114244,48
65953,94
168868,281
90671,345
86861,62
187391,331
110819,50
65222,48
135469,357
57125,20
87310,320
97055,261
99575,379
111823,207
50045,108
107677,196
77386,236
104793,373
192757,129
103382,270
160118,229
27472,375
189089,143
89870,345
155159,347
72491,283
44881,398
15727,375
93440,379
54518,346
20,271
58558,298
88223,135
189891,100
82749,296
89023,22
10003,400
39108,67
46566,372
44991,81
74695,27
6905,253
92983,335
51369,90
65200,335
106555,356
54005,252
59088,96
177703,262
16853,353
11911,250
22576,370
55862,371
68731,105
14205,350
38795,372
139548,229
77042,251
53358,96
190575,354
181686,108
16300,230
150433,116
188896,201
178636,205
5199,278
67236,20
95982,397
11285,392
167038,81
27107,379
188379,243
1147,312
40710,134
132721,251
69802,225
153955,229
182118,200
25791,210
45427,316
123093,95
23924,374
178138,370
168995,366
195515,155
31832,361
31385,346
173369,189
23134,57
49368,48
72408,370
183534,252
95985,397
6611,157
135662,256
14455,232
47637,364
117244,372
153489,213
6396,57
151107,375
23771,392
86312,35
172555,80
62342,168
167269,130
131933,30
160655,231
41274,48
107429,50
45978,36
60472,397
56933,338
49877,38
111202,364
97702,291
82380,193
112331,361
82785,132
93496,386
142311,199
22055,325
68259,186
179905,68
11100,80
64690,294
103858,296
190165,167
75681,96
18582,59
7124,37
172788,260
102318,48
15477,106
160873,20
150341,150
189705,99
65241,120
50390,147
120099,339
168035,365
25577,143
100207,322
152532,15
20364,115
143061,367
21820,208
27028,257
128825,372
172533,230
172891,338
173141,123
68521,240
4194,79
156376,95
81575,271
46817,364
99758,337
147458,300
164835,372
187144,223
192915,299
175134,229
104910,250
103164,338
52734,392
128547,379
49406,186
75869,231
69173,37
180351,367
70510,384
194287,247
111021,313
1247,390
178306,331
177273,87
151784,335
149455,67
97457,58
62016,30
159461,339
51979,335
125215,357
58638,99
172276,339
114590,137
74241,398
94663,200
113351,357
37237,185
112853,199
126049,342
189918,167
61660,20
77748,364
83633,248
154705,153
62792,366
149256,395
36923,360
118961,337
77896,353
173603,241
32591,262
117855,391
33363,181
115111,79
70722,216
62126,77
173341,134
133453,86
114836,58
129994,346
85095,120
104464,204
165949,193
45552,204
159424,182
195608,14
77235,174
32710,205
132427,144
91882,13
98144,360
92057,50
101660,375
85031,292
102199,57
157816,307
178762,65
151726,38
134427,320
156784,312
92392,205
4358,88
48981,106
61199,317
155689,160
119283,277
29869,374
85090,289
16772,364
110750,360
39809,375
189849,68
145030,226
20697,299
158911,74
172909,114
197012,136
67143,113
178940,100
182137,255
154277,252
10516,203
58250,379
139240,121
87031,100
2049,320
119527,347
45374,198
182430,320
75284,398
149386,135
180607,364
54701,316
174382,395
87753,335
30643,397
11609,318
88291,138
59772,156
18292,293
128678,347
42263,379
5127,20
154250,248
75012,229
33206,87
38303,1
11512,379
170526,20
13226,88
19905,208
13045,324
99916,89
157681,341
40394,20
52833,162
44251,298
177469,115
2552,367
188670,74
68308,229
120673,337
45810,15
11321,210
141771,365
130871,353
197332,141
121080,294
6502,146
88736,17
163951,55
192577,393
184222,342
21447,70
1319,35
164823,75
158721,337
122525,59
12319,360
112084,262
141171,211
98722,372
81126,143
17049,129
89577,394
64903,258
79495,193
67062,320
78299,201
52761,390
153593,223
7209,369
140467,203
10110,17
137637,250
155876,396
51418,63
148414,55
67556,395
45769,375
129778,333
8310,291
173563,254
75978,95
162679,78
173459,43
168750,17
63340,216
39061,374
81302,210
193174,38
101391,360
190692,283
154106,333
190946,318
155218,280
132093,208
46684,260
1704,245
123865,347
56656,316
34035,136
166160,357
121661,223
48217,80
77466,162
122772,313
163996,97
70163,345
107175,321
69375,344
5802,280
42427,350
11510,105
169626,369
159509,305
165042,196
43844,243
53679,292
181066,363
110597,350
60089,298
41023,191
158314,34
187497,247
57916,249
176276,142
188229,231
39253,149
175112,20
141684,373
61307,400
421,260
94992,223
148281,339
74830,20
162172,78
151944,90
163287,278
159414,97
108256,248
156195,184
870,252
173209,400
146619,99
7803,229
17517,63
97850,100
35303,217
8819,353
19827,187
176562,95
26425,59
72445,222
1890,77
80993,182
24330,392
81173,397
92339,13
6149,367
88759,146
39372,297
123575,77
38520,79
6951,208
171205,369
7060,352
167713,114
31738,297
71646,146
47630,284
26711,146
9155,38
15742,63
109449,210
125060,292
55278,292
46115,96
13942,338
131850,354
76817,86
92570,346
175181,338
89272,374
37729,210
137028,149
151901,252
44486,392
177087,349
110421,40
104728,96
106242,338
134271,392
113406,375
189528,159
160515,58
106291,98
123804,45
147153,397
161799,277
45715,201
49632,395
27102,300
63286,277
87165,205
165160,175
6626,200
11564,278
104122,86
143955,48
66566,129
62423,208
135326,235
62240,265
39152,141
40807,356
88423,40
116980,77
59169,281
92655,318
14616,177
101490,191
186197,286
82116,27
133730,393
106814,374
11538,222
20772,203
59699,167
121059,165
54429,338
183296,374
132181,198
136611,221
169398,132
155254,357
35154,236
128583,230
41897,343
76632,58
134813,200
16848,342
148729,351
87957,307
102555,16
10891,229
153423,70
179460,125
4179,60
135820,369
154385,262
163429,313
94628,164
134868,72
141751,222
19604,251
8717,2
5193,27
5604,374
30363,14
83897,323
97568,356
54567,292
11859,335
133153,260
178883,88
158033,341
191112,261
58799,210
184509,48
178244,375
165290,305
77801,349
39948,376
99311,58
52307,221
141401,336
46228,335
120702,17
51150,241
193792,197
189143,13
120463,210
16035,13
150616,20
18624,106
197121,265
161514,241
66779,345
81934,56
161532,55
114938,204
151113,390
118266,45
123585,172
181274,133
53025,70
67913,335
47137,298
51599,162
75858,148
124772,340
99730,148
93891,186
55334,372
117503,356
125677,177
91585,201
189732,58
57489,397
13183,335
122079,148
56245,164
61677,216
94763,292
18094,373
142273,239
197413,35
102222,229
6379,249
178109,208
105220,290
135593,357
119061,205
82818,305
179658,365
178385,397
30558,197
85896,99
155554,90
124378,337
128324,280
185290,251
102463,89
37739,149
112774,184
26326,78
109127,196
93574,44
136262,96
110951,13
88669,379
60517,48
161271,63
111691,363
129439,38
186475,374
129350,75
196952,376
160225,44
56975,73
14103,260
111084,161
39504,396
8571,229
6310,168
68572,226
90149,89
65521,210
30789,299
107369,242
69890,36
16495,226
126731,92
147177,194
76444,221
136904,251
139504,17
54471,317
98186,15
116890,145
89583,258
148033,13
131480,296
86237,26
194210,36
162879,395
107455,335
67158,346
157597,30
137394,221
80807,118
142706,275
191946,346
80523,397
139190,49
41328,354
157203,334
68059,109
137196,359
42887,132
118373,262
83854,366
114872,364
191926,27
114090,344
47535,379
4664,168
109888,67
180818,294
20038,89
40130,335
96775,255
18069,247
24890,80
116605,60
195194,72
14773,227
2767,74
72423,346
123169,67
124317,253
62932,139
30424,122
101573,350
19223,203
70659,175
163392,375
65331,242
122012,126
40410,182
170281,17
131800,338
78766,89
17562,259
97570,349
29484,376
167336,97
43537,353
121344,116
51757,356
135247,379
29911,398
48108,164
15900,296
53207,196
96366,77
121314,148
165739,369
194846,343
137600,89
41136,344
124454,338
163568,247
82988,260
72042,18
157848,392
86026,153
19414,344
95209,337
105585,187
110654,364
40256,48
19299,350
135711,337
9843,356
44450,335
99291,340
85867,2
186080,133
27320,120
105615,162
155109,59
118019,379
134185,315
120278,70
139913,154
182746,262
52848,286
120231,27
98986,73
83281,36
112481,88
12137,260
188400,362
59463,210
9941,55
108023,205
136601,289
175149,335
167507,203
174203,79
125448,217
28677,168
185719,347
97761,299
43267,164
95997,291
14109,312
14334,208
98677,223
195141,398
135681,205
41943,99
160440,397
190968,156
183617,135
19736,49
58102,229
132625,337
23204,15
74640,218
88901,195
42059,247
38003,396
195327,356
17466,250
87997,210
125321,168
90685,210
165363,161
42716,95
13580,359
6579,105
164254,123
73498,82
144258,261
56121,332
37361,20
61357,100
41063,187
105393,312
116856,392
83758,70
20134,366
58325,229
26795,213
131749,353
53297,354
16953,88
30844,75
153843,280
30575,226
91957,237
113757,96
116343,65
191059,43
163382,352
63092,297
64330,168
197033,155
121282,278
159725,263
156767,376
172782,210
58827,324
71382,313
104904,242
163113,341
136074,237
93837,247
138388,106
192395,106
53894,372
161938,138
132156,345
119167,160
114645,182
191572,338
171002,100
177443,251
34737,14
88381,22
70022,162
142000,376
47657,49
169859,145
57816,260
61275,390
10074,217
104226,145
73840,343
59495,205
76707,207
27938,397
143997,376
47556,123
27030,392
57299,397
178717,340
80544,248
20573,375
1479,351
40759,345
53863,356
147933,155
51054,191
132822,317
145206,338
96307,1
148425,181
117602,135
20159,193
84645,264
127525,203
22089,205
8468,372
71465,202
142908,94
96510,334
158430,18
115993,93
80228,140
127772,347
38118,225
18659,59
33549,343
104221,240
117740,350
187264,364
128484,48
68431,230
152382,80
184308,125
83733,343
22891,198
50941,398
46,18
188013,256
34252,201
156086,369
16873,173
37072,116
90032,98
155004,134
118497,153
195318,350
109839,261
23275,305
92462,374
159587,361
49770,348
33761,140
11247,282
68216,164
65207,13
197721,362
109201,38
6599,343
16584,148
53570,73
87355,106
103080,201
21550,261
153660,379
166939,37
47414,43
18988,335
98287,313
1609,343
191552,316
186599,285
86979,89
151286,68
110969,379
141914,243
195623,126
116239,262
114298,229
85743,50
4492,27
164386,58
116944,168
193320,320
66938,97
124523,291
184205,182
134317,320
170943,342
12443,120
79929,395
67763,132
158055,373
161691,277
49902,335
191982,371
155905,175
22389,340
173284,290
71144,236
91897,179
148536,371
31475,286
41811,353
12269,155
80854,362
5397,305
154214,60
5622,148
72237,140
185175,100
119765,263
118921,74
137377,57
62133,229
22902,256
151488,394
29236,118
57397,113
142659,55
154137,141
19868,177
168960,200
969,373
110513,379
112685,338
113656,297
70764,353
73777,201
22488,316
93,139
166723,37
114689,357
2373,285
12642,139
29231,353
99994,68
145444,345
187003,373
170103,232
91568,250
106687,374
18375,108
28359,148
191704,371
76895,337
24226,315
83460,357
163655,97
53521,294
78625,356
65346,242
90189,350
102795,247
61439,217
606,114
163402,180
104618,55
46159,140
66954,370
96739,397
194296,126
197165,318
63625,273
58838,156
120577,378
143050,90
158884,390
193779,372
37718,320
116271,201
165618,335
169683,360
161471,199
72476,38
112748,208
164461,12
51483,137
148102,119
4622,44
43081,390
34869,372
109115,109
113549,97
58695,15
191349,359
132288,89
5323,147
52275,343
4928,336
157280,260
170196,97
138808,344
84535,97
147852,22
119022,187
59586,36
11378,321
20027,36
1347,347
80207,174
65948,396
162896,280
159810,37
1572,260
18333,229
159708,188
148551,255
147801,26
92032,134
165028,178
59451,99
73899,235
182050,250
160587,236
129851,236
112240,318
155378,223
102528,181
143619,297
171458,27
63372,210
176436,256
30321,17
109533,20
182097,230
159719,142
8600,294
115294,338
181034,141
88470,236
105829,156
196498,32
161752,98
132842,305
103510,133
160377,205
40931,15
97921,73
128979,372
197597,99
148890,20
16452,397
91271,350
74905,168
77879,181
136487,337
106938,30
82543,340
24609,298
161984,347
160779,208
50304,65
76647,290
133632,63
109077,89
3919,356
92410,361
24262,226
32038,14
177995,305
109004,364
112147,390
166064,58
6272,253
79533,153
54164,356
189353,255
94068,118
77761,33
179709,250
116054,27
42818,27
61397,55
123634,77
176683,151
162398,236
133352,148
129672,12
33759,347
185810,223
182344,177
145593,106
185796,373
74381,132
15695,350
183044,299
170928,371
5480,79
96027,222
192888,292
159906,100
120971,210
102954,96
117214,222
108761,313
149290,58
94209,338
101164,305
143568,324
109556,346
140794,347
185010,291
163309,57
111634,96
190282,375
132399,234
60195,250
50072,105
193805,168
150132,125
139607,68
168701,79
42483,160
52602,296
172055,197
178021,208
100810,271
180475,239
61897,79
193196,166
147106,210
190861,73
99839,356
169785,364
56576,104
193083,198
124550,376
107599,89
153069,353
54269,357
1013,48
143463,337
38267,205
81335,98
28227,55
94895,154
87733,263
149619,85
168977,90
153880,96
186114,342
74960,218
144906,376
71054,161
186822,162
25131,147
149124,65
131950,397
118837,394
56063,164
13388,78
184725,210
154722,91
166383,255
155853,314
100258,205
134845,353
190735,26
129289,364
45287,123
44048,210
128632,109
131501,299
179281,373
81848,372
23803,200
99027,208
154333,36
138140,389
146806,324
49781,226
27964,338
178412,343
140029,379
182860,371
147053,370
31696,161
3216,18
56375,247
170436,40
30913,299
135506,235
54860,241
113667,233
113169,247
27451,1
71240,33
162802,375
190416,373
50294,283
82385,390
56417,225
126815,13
79666,398
83999,218
75606,115
133963,49
96406,18
136380,187
72159,307
85483,33
150199,346
146187,356
8235,274
91323,338
29286,325
58118,252
176750,132
104327,43
160037,247
119395,18
284,236
135163,362
50689,133
72672,63
64187,347
77273,48
133810,191
22627,218
102604,20
190746,137
28050,316
18846,359
166426,20
162713,162
5925,344
4270,306
180696,106
29608,396
122465,201
770,119
6365,359
46810,182
145768,379
90554,351
193360,339
145968,208
151191,397
137072,370
79005,106
93478,182
188833,129
42395,107
195777,262
96088,392
75530,354
107460,231
63315,398
163811,40
114063,88
113770,351
110416,173
144845,346
114539,98
39130,237
32848,55
95575,354
88328,162
145294,28
96686,184
181500,390
137706,395
79230,369
126712,229
64486,95
36038,15
139781,400
1741,230
146883,43
182476,400
146964,347
114481,271
196569,343
155657,66
64779,68
20203,398
33627,356
155456,187
77983,395
62083,210
88674,312
110778,357
155752,231
166165,337
112944,353
63464,38
1398,394
50654,280
145536,205
87929,394
36156,375
38797,100
118512,106
121840,191
92184,188
76382,200
70959,354
70937,90
125127,338
68027,262
143436,210
155954,123
107777,294
64114,370
179150,347
185481,143
107795,177
85400,362
125304,100
87785,112
116609,241
193298,356
70032,133
4830,272
40358,260
94776,13
88597,65
185297,90
88442,210
12621,225
29545,15
108179,229
88020,262
57536,362
84620,66
47944,343
187325,353
35463,338
11802,148
171012,248
189863,210
103962,280
180237,336
43859,236
182214,397
4317,377
881,17
165534,129
24708,280
82969,88
